:START_ID,:END_ID,:TYPE
79,2214,1
79,3348,1
79,1345,1
79,560,1
79,216,1
79,630,1
79,2525,1
79,3387,1
79,1865,1
79,272,1
79,3014,1
906,79,1
906,2444,1
906,3244,1
906,2822,1
906,3839,1
906,3348,1
906,2427,1
906,3880,1
906,1779,1
906,3564,1
906,3052,1
906,1628,1
906,49,1
906,2146,1
906,743,1
906,982,1
906,3645,1
906,1078,1
906,3222,1
906,1600,1
906,22,1
906,1156,1
3082,2871,1
2724,58,1
2724,2979,1
2724,272,1
2724,1554,1
2724,1424,1
2724,3348,1
2724,1423,1
2724,827,1
2724,1717,1
2724,1768,1
2724,2653,1
2724,2176,1
2724,3462,1
2724,2054,1
2724,2458,1
2724,743,1
2724,610,1
3772,2908,1
751,547,1
1020,2113,1
1020,2300,1
1020,2677,1
1020,227,1
2777,2396,1
2777,2668,1
2777,1286,1
2777,401,1
2777,2636,1
3414,630,1
3414,1134,1
3414,743,1
3414,3564,1
3414,3330,1
3414,1220,1
3414,2020,1
3414,2169,1
3414,3543,1
3414,3285,1
3414,2176,1
3414,3113,1
3414,746,1
3414,820,1
1754,3854,1
1754,1600,1
1754,3970,1
1754,1672,1
1754,2622,1
631,1558,1
631,2820,1
2359,1918,1
3956,1721,1
406,3238,1
406,501,1
406,2044,1
406,1020,1
3653,2283,1
2646,2312,1
3285,2656,1
3285,630,1
3285,1008,1
3285,3564,1
3285,1116,1
3285,2020,1
3285,272,1
3285,1754,1
3285,3414,1
3285,1133,1
3285,746,1
3285,743,1
3285,827,1
3285,3872,1
3285,3543,1
3285,296,1
3285,2484,1
3285,721,1
3285,3854,1
3285,2449,1
3285,2622,1
3285,3304,1
3285,3186,1
3285,3330,1
3285,2805,1
3285,817,1
3285,3030,1
3285,1315,1
3285,3568,1
3285,406,1
3285,2112,1
3285,1866,1
561,2622,1
561,1134,1
561,2665,1
561,79,1
561,560,1
561,1400,1
561,217,1
561,3564,1
561,2039,1
561,649,1
561,699,1
561,3014,1
561,3381,1
561,3035,1
561,272,1
561,1148,1
561,2914,1
561,2656,1
561,2450,1
561,3568,1
2911,2881,1
2911,399,1
2911,770,1
985,902,1
2032,3564,1
2032,2724,1
2032,3052,1
2032,2045,1
2032,982,1
2032,2087,1
2032,1703,1
2032,3666,1
2032,3698,1
2032,1424,1
2032,1547,1
2032,272,1
2032,2797,1
2968,3185,1
344,560,1
344,537,1
1391,3121,1
1391,797,1
1391,3116,1
1391,1145,1
2792,2659,1
2981,3500,1
3875,3331,1
3875,1870,1
2822,906,1
2822,1689,1
2822,3348,1
2822,2561,1
2822,2444,1
1355,3512,1
2801,2570,1
2801,1985,1
2801,3403,1
2801,2702,1
2801,1589,1
2801,3061,1
782,467,1
3113,942,1
3113,1249,1
3113,3330,1
3113,776,1
3113,3137,1
3113,3564,1
3113,3950,1
3113,3540,1
3113,2825,1
3113,3414,1
3113,3285,1
3113,3626,1
3113,1672,1
3113,1147,1
3858,3413,1
3858,820,1
3858,426,1
3160,2665,1
2019,2183,1
2927,2877,1
2927,649,1
2927,2082,1
2734,2391,1
2734,486,1
2734,396,1
2734,2435,1
2734,2502,1
2734,1078,1
2734,2280,1
2734,1870,1
2734,2979,1
2734,1368,1
2734,3495,1
2734,3795,1
2409,2968,1
400,3722,1
400,929,1
400,220,1
400,159,1
870,3968,1
3886,3413,1
3886,3427,1
3886,3970,1
3886,537,1
720,163,1
720,1612,1
720,662,1
2276,3563,1
2276,1986,1
2276,2735,1
1356,2231,1
1356,631,1
1356,2508,1
1615,3872,1
1615,3691,1
1615,2678,1
1615,2176,1
1615,807,1
2211,2411,1
2211,3872,1
2472,106,1
384,1207,1
384,272,1
278,3950,1
3681,2199,1
3681,3291,1
2510,1933,1
2510,3472,1
819,798,1
412,2792,1
412,2416,1
1595,2801,1
1595,1437,1
2225,1412,1
1766,3944,1
3657,1315,1
3801,3168,1
3801,1041,1
901,692,1
901,2269,1
901,2842,1
901,1754,1
901,335,1
901,800,1
901,1643,1
2449,700,1
2449,746,1
2449,3498,1
2449,344,1
2449,3348,1
2449,704,1
2449,1866,1
2449,537,1
781,2840,1
781,632,1
781,1600,1
781,10,1
781,3568,1
781,363,1
781,1419,1
3086,2825,1
3086,3274,1
1242,3786,1
1242,30,1
1242,902,1
800,1249,1
892,697,1
2921,1753,1
2921,2656,1
2921,1265,1
1804,532,1
1804,3482,1
700,3680,1
700,2656,1
700,694,1
3384,1926,1
1401,2185,1
1401,2346,1
1401,781,1
1401,3854,1
1985,2418,1
1985,2801,1
1985,3330,1
102,2257,1
776,606,1
776,817,1
776,561,1
776,2402,1
2973,1300,1
3592,49,1
790,2734,1
790,906,1
790,1004,1
790,464,1
790,2979,1
1823,2881,1
1823,217,1
1823,2793,1
2935,2429,1
445,1080,1
2350,1006,1
2350,3943,1
1207,587,1
1207,1615,1
3442,1242,1
2450,2777,1
2450,2525,1
2450,3390,1
2450,1636,1
2450,3134,1
2450,561,1
2450,639,1
1604,2659,1
1604,3050,1
15,2308,1
15,756,1
15,2817,1
15,2108,1
3968,1143,1
3968,2932,1
3968,1078,1
3968,3543,1
3634,3741,1
3634,1384,1
2407,658,1
2407,3716,1
2407,2917,1
263,2687,1
263,2920,1
1254,657,1
1254,450,1
567,951,1
567,3623,1
1901,3798,1
1663,2176,1
354,3762,1
114,1786,1
114,226,1
114,3203,1
2991,3665,1
2991,2613,1
2991,3323,1
586,1865,1
586,2565,1
586,582,1
2821,233,1
2821,1120,1
1763,2983,1
1079,3936,1
1079,630,1
1079,454,1
1079,1587,1
3548,1839,1
3548,2536,1
3548,3651,1
3548,272,1
3548,442,1
3548,3417,1
3548,2270,1
3548,1613,1
3548,315,1
3188,908,1
3188,2561,1
3188,3457,1
3188,3773,1
3188,770,1
3413,3186,1
3413,1717,1
3413,2678,1
3413,3970,1
3413,1881,1
3413,1410,1
3413,3419,1
3413,3795,1
3413,394,1
3413,2082,1
3413,923,1
3413,3564,1
3413,2609,1
3413,2485,1
1454,3185,1
1454,1431,1
1454,2533,1
3792,2559,1
3792,1319,1
3792,209,1
2336,2525,1
2336,1587,1
3219,588,1
2695,2444,1
3069,3203,1
308,1476,1
308,2265,1
308,707,1
308,864,1
308,2308,1
2539,3533,1
2539,3629,1
1726,196,1
1726,1351,1
264,2494,1
1641,3512,1
1641,1997,1
3894,892,1
3894,2273,1
2931,3937,1
1608,1541,1
1608,3845,1
1608,319,1
1608,3613,1
3056,2508,1
3056,3094,1
865,1196,1
865,323,1
865,1119,1
865,1717,1
865,2058,1
865,3470,1
865,1141,1
865,2176,1
1788,3503,1
1788,3929,1
1788,1866,1
233,2804,1
233,2212,1
233,2308,1
58,3366,1
58,272,1
58,2724,1
58,1554,1
58,827,1
58,2358,1
2482,724,1
2482,3116,1
2315,2777,1
2315,1968,1
1749,3482,1
2521,2678,1
1828,3518,1
1828,2283,1
953,768,1
822,565,1
822,2818,1
454,178,1
454,3936,1
454,2423,1
454,1079,1
454,1985,1
3829,1660,1
3829,2420,1
2523,2656,1
2390,3358,1
3019,3174,1
3019,2479,1
1133,3796,1
1133,537,1
1133,3113,1
1133,1345,1
1133,1672,1
565,3515,1
565,3534,1
3965,2482,1
3844,3004,1
3844,3460,1
3187,227,1
3187,2180,1
2706,1842,1
1183,1643,1
3862,2557,1
3862,3060,1
3862,1665,1
3862,860,1
1289,1717,1
345,1789,1
345,2702,1
345,1212,1
345,495,1
345,1424,1
345,433,1
345,1600,1
3617,3046,1
703,1064,1
2069,2893,1
2069,3614,1
2069,2544,1
2069,2672,1
2154,2111,1
2272,2041,1
2272,2444,1
1890,2982,1
2106,296,1
2106,217,1
1504,3704,1
1504,3839,1
1504,1283,1
2687,1994,1
2687,1972,1
76,3657,1
1665,2579,1
1665,3188,1
1665,280,1
1665,2333,1
3533,3374,1
3366,103,1
3366,3462,1
3163,3295,1
1449,2449,1
1427,449,1
1345,1008,1
1345,323,1
1345,3967,1
1345,3564,1
1345,3524,1
1345,560,1
1345,1078,1
1345,3854,1
1345,2020,1
1345,3285,1
1345,296,1
1345,1326,1
1345,743,1
1345,746,1
1345,272,1
1345,3414,1
1345,1319,1
1345,2154,1
1362,2444,1
1362,1779,1
1362,1756,1
1362,738,1
1491,2304,1
1042,2557,1
1042,3301,1
2175,1869,1
3396,3626,1
3396,1400,1
231,993,1
2444,3129,1
2444,689,1
2444,1552,1
2444,486,1
2444,11,1
2444,906,1
2444,3219,1
2444,2724,1
2444,2695,1
2444,2716,1
2444,58,1
2444,2272,1
2444,1789,1
2444,3845,1
2168,3166,1
2168,339,1
2485,280,1
1980,1264,1
481,2825,1
481,466,1
430,3181,1
430,3871,1
657,3510,1
657,1425,1
657,2082,1
657,2289,1
657,3160,1
1744,49,1
2675,3000,1
2675,3505,1
741,2656,1
1987,993,1
1958,992,1
1093,1467,1
1093,2531,1
2364,1540,1
1962,1375,1
3237,1529,1
3025,1615,1
3025,3872,1
3025,1998,1
3025,592,1
3025,61,1
3104,339,1
3104,906,1
3104,3708,1
3104,753,1
3104,1457,1
1090,2046,1
2112,1600,1
2112,1139,1
2112,2058,1
2112,721,1
2112,368,1
2112,704,1
918,1987,1
918,2214,1
3246,2079,1
3246,3367,1
3246,544,1
3246,876,1
3246,2278,1
3845,3161,1
3845,449,1
2678,1615,1
2678,1133,1
2678,2558,1
1070,408,1
2770,1139,1
2770,3680,1
2770,341,1
2770,2146,1
2494,2014,1
2494,3819,1
2494,2059,1
2494,3331,1
2037,3883,1
2037,653,1
3518,1828,1
3518,381,1
12,1980,1
12,3782,1
12,1919,1
12,2494,1
3155,915,1
3155,1361,1
1480,1809,1
1480,3244,1
463,335,1
463,2734,1
463,1779,1
738,829,1
738,1784,1
738,2979,1
738,887,1
738,3780,1
3625,3315,1
2665,2376,1
2665,781,1
2665,2784,1
2665,1289,1
2665,3568,1
2665,79,1
2665,3390,1
1192,841,1
1192,79,1
1192,1587,1
1192,3804,1
1192,2794,1
1192,3883,1
1192,1319,1
2730,3160,1
2730,2678,1
2016,1316,1
1081,2734,1
1081,2794,1
1081,249,1
1081,3470,1
1081,2176,1
1081,3396,1
3524,2020,1
3524,2622,1
3524,630,1
3524,3540,1
3524,864,1
943,1412,1
21,2794,1
1080,623,1
1080,1727,1
2105,1870,1
2105,3363,1
2105,2854,1
1046,2095,1
1046,854,1
1940,1147,1
1940,1263,1
2163,975,1
2085,192,1
390,2214,1
390,3780,1
2313,2474,1
2979,7,1
2979,738,1
2979,919,1
2979,3423,1
2979,2039,1
2979,1078,1
3368,922,1
1870,441,1
1870,1789,1
1870,982,1
1870,936,1
1870,521,1
1552,1939,1
1552,3219,1
1552,2168,1
1552,1731,1
1552,615,1
1552,484,1
1552,1305,1
1552,1466,1
94,3801,1
303,3743,1
303,2264,1
773,3301,1
773,725,1
862,2390,1
560,3014,1
560,2784,1
560,2665,1
560,79,1
560,2794,1
560,3426,1
560,561,1
560,1345,1
560,3025,1
560,3381,1
1078,1312,1
1078,2734,1
1078,2608,1
1078,488,1
1078,3854,1
1078,3103,1
3216,361,1
3216,2726,1
3216,3735,1
3216,704,1
3216,919,1
3216,1866,1
3216,870,1
3216,1352,1
3216,182,1
3216,2423,1
3216,3227,1
1547,3129,1
1547,1139,1
1547,2414,1
1547,2291,1
1547,2751,1
1547,743,1
1547,1568,1
1547,901,1
1547,982,1
3689,2039,1
3689,280,1
3689,1870,1
3689,1220,1
3689,2407,1
3689,1331,1
3071,41,1
3274,466,1
3274,2634,1
3274,481,1
3274,225,1
3078,1993,1
3737,951,1
3737,3826,1
3737,3659,1
1314,3691,1
2649,2165,1
3479,3111,1
3479,659,1
3479,2141,1
3479,824,1
3479,1433,1
237,3155,1
1768,1789,1
1768,272,1
1768,1078,1
1768,2840,1
1768,173,1
1768,2724,1
1768,300,1
1930,2666,1
1975,3784,1
1131,3330,1
1606,406,1
1606,1768,1
1606,3400,1
1606,3842,1
1606,2592,1
1606,3847,1
2735,3564,1
1118,2172,1
3764,1219,1
3764,1455,1
3538,3626,1
3538,672,1
2471,2377,1
2471,2979,1
2471,2103,1
2471,854,1
2471,1894,1
1124,3171,1
1124,3146,1
296,2979,1
296,3564,1
296,3858,1
296,1421,1
296,746,1
296,906,1
296,3285,1
296,3113,1
296,160,1
296,2020,1
296,2493,1
296,1600,1
296,2146,1
296,1784,1
2377,1600,1
2377,2979,1
2377,738,1
2377,2052,1
2377,682,1
2377,3031,1
1811,1717,1
2784,1400,1
2784,5,1
2784,2665,1
2784,79,1
2784,217,1
2784,1784,1
2784,2914,1
2784,3883,1
2784,561,1
2784,1865,1
2784,2387,1
2784,2176,1
2784,3381,1
2784,1196,1
2784,3014,1
2784,3568,1
2784,2653,1
2784,3348,1
2784,2794,1
2784,3416,1
2559,3792,1
2559,586,1
2084,403,1
2084,3651,1
289,399,1
3377,2409,1
3179,2826,1
2447,134,1
547,843,1
547,1454,1
547,2618,1
3759,2068,1
1222,1847,1
1222,1776,1
1222,594,1
1222,601,1
3964,964,1
2178,2583,1
2432,738,1
3146,53,1
2199,2676,1
1825,2658,1
2360,1427,1
3417,2536,1
3417,3693,1
3417,2545,1
3417,2377,1
3417,2329,1
1161,3218,1
583,173,1
583,1131,1
583,1548,1
583,2636,1
583,3068,1
583,2845,1
3970,3413,1
3970,3928,1
3970,2353,1
3970,3419,1
3970,2979,1
3970,630,1
3970,3175,1
3970,2177,1
3970,2164,1
3970,1754,1
3970,347,1
3970,2485,1
3970,2526,1
2074,304,1
2074,2644,1
2947,2984,1
1638,1722,1
1638,1630,1
3124,1825,1
3124,2520,1
3779,1895,1
3779,1839,1
1629,3527,1
1629,1181,1
1006,1142,1
1006,2900,1
3337,134,1
3337,2249,1
1939,1552,1
1939,745,1
1584,97,1
1584,530,1
1535,2130,1
3245,2059,1
3245,528,1
3245,3275,1
898,109,1
898,2949,1
2960,3152,1
2956,885,1
2956,2235,1
1678,1760,1
1678,738,1
1678,2072,1
1678,2335,1
1563,3316,1
3022,2392,1
3108,1175,1
3108,2852,1
3108,1487,1
3316,1563,1
2576,2518,1
347,2177,1
347,2179,1
2132,1010,1
2132,2502,1
3169,3128,1
3169,2293,1
2094,3295,1
2045,2032,1
2045,1023,1
2045,2802,1
2045,982,1
2045,1003,1
2045,2019,1
2045,1222,1
2045,1547,1
2045,3851,1
3427,111,1
3427,1378,1
3427,3972,1
3427,1078,1
2616,908,1
2616,2180,1
2616,2288,1
919,704,1
919,182,1
423,402,1
3111,50,1
3609,821,1
555,3366,1
500,1198,1
783,724,1
783,1220,1
783,1600,1
783,1231,1
783,743,1
783,1391,1
783,1222,1
783,3116,1
783,1920,1
783,1853,1
783,531,1
783,1239,1
2252,3760,1
2771,1688,1
2955,3970,1
2955,394,1
2955,280,1
2672,2069,1
2386,1262,1
439,3333,1
3781,3607,1
1179,2002,1
3250,3564,1
2705,3572,1
2423,1670,1
496,3234,1
496,3385,1
3804,3568,1
3804,79,1
3804,2794,1
3804,1865,1
3804,2880,1
2553,1620,1
2553,1497,1
3839,1758,1
3839,2550,1
1306,415,1
1306,413,1
1306,898,1
1728,3501,1
1728,2105,1
1728,2552,1
718,1433,1
718,3227,1
1893,1116,1
2176,949,1
2176,746,1
2176,1209,1
2176,263,1
2176,2503,1
2176,542,1
2176,1017,1
2176,3164,1
2176,2615,1
2176,3199,1
2176,2603,1
2176,1811,1
2176,1987,1
2176,561,1
2176,1872,1
2176,893,1
2176,1134,1
2176,2267,1
2176,3854,1
2176,272,1
2176,3564,1
2176,1891,1
2176,1063,1
2176,820,1
2176,616,1
2176,2564,1
2176,1363,1
2176,3030,1
2176,2656,1
2176,865,1
2176,1081,1
2176,2558,1
415,1306,1
2022,2746,1
554,2010,1
554,345,1
554,2386,1
554,1668,1
554,1262,1
3751,3801,1
1885,2156,1
3890,919,1
679,3503,1
679,552,1
679,3299,1
2918,482,1
2439,949,1
2439,2927,1
2439,1443,1
2439,942,1
2439,417,1
2439,3061,1
2437,1033,1
2723,3716,1
234,2001,1
2465,3789,1
1204,2126,1
1204,1549,1
2150,2724,1
2150,1789,1
2150,743,1
2150,10,1
2150,615,1
2150,3654,1
262,1340,1
262,203,1
262,743,1
262,2360,1
262,2828,1
262,125,1
262,441,1
262,1870,1
1837,731,1
1837,3393,1
1837,2360,1
1837,12,1
3843,1376,1
449,3626,1
449,2689,1
449,3382,1
449,722,1
1633,3328,1
1869,2175,1
3172,2308,1
3895,1023,1
1200,1633,1
1200,648,1
550,1215,1
550,3501,1
3817,22,1
722,3468,1
722,2698,1
722,428,1
722,3613,1
722,955,1
722,1513,1
722,1813,1
722,3050,1
1587,560,1
1587,79,1
1587,2880,1
1587,2802,1
3629,1147,1
3629,1672,1
3629,272,1
3629,2032,1
3629,820,1
3629,1345,1
2484,2082,1
2484,3838,1
676,1456,1
3786,614,1
3786,1242,1
3786,902,1
1704,1007,1
3152,1332,1
3347,1285,1
1066,2301,1
2636,1087,1
2238,3371,1
616,746,1
616,2622,1
616,1141,1
616,721,1
616,272,1
616,3330,1
616,426,1
616,1754,1
616,630,1
616,3540,1
616,2656,1
243,1266,1
243,1270,1
3181,3871,1
2066,1500,1
2066,3601,1
2066,1823,1
2066,3017,1
2066,2908,1
2066,3082,1
1672,3540,1
1672,1141,1
1672,2656,1
1672,1081,1
1672,1604,1
1672,2020,1
1672,3137,1
1672,743,1
2191,1322,1
2191,921,1
2171,23,1
1270,2544,1
1270,2656,1
1392,1302,1
1392,834,1
1209,2805,1
1209,1089,1
1209,2493,1
1209,3381,1
1209,3285,1
3818,226,1
3818,125,1
3818,2098,1
2257,957,1
2504,761,1
2504,1364,1
2504,620,1
2504,1097,1
2504,2293,1
698,3817,1
2944,1882,1
1698,1671,1
1257,3031,1
1257,1389,1
3360,645,1
2395,3468,1
3752,1528,1
3752,2138,1
3752,934,1
3381,2627,1
3381,2794,1
3381,1134,1
3381,2784,1
3381,561,1
3381,1866,1
2828,262,1
2828,2417,1
57,2742,1
2622,296,1
2622,3543,1
2622,426,1
2622,2020,1
2622,3858,1
2622,323,1
2622,746,1
2622,3285,1
2622,1008,1
2949,3340,1
3827,2947,1
3827,3124,1
3827,3169,1
2473,87,1
428,3752,1
428,3237,1
3363,2105,1
3363,863,1
815,2568,1
2731,1454,1
2731,308,1
2731,3707,1
2731,532,1
2731,1866,1
3572,1362,1
3572,2079,1
3572,3126,1
3572,2705,1
3572,3192,1
2433,433,1
2433,961,1
2433,2212,1
2857,3184,1
3884,3725,1
2680,302,1
2680,1090,1
2680,3245,1
1327,1833,1
1327,3347,1
2592,756,1
2592,625,1
2592,1606,1
2592,3842,1
246,1994,1
246,2686,1
851,3896,1
2126,1215,1
2765,2526,1
2854,3550,1
2854,1617,1
359,3269,1
846,868,1
846,1121,1
3807,3597,1
1585,3951,1
1585,2344,1
3490,410,1
3490,2992,1
1098,1371,1
1098,1842,1
2579,3393,1
2579,975,1
2579,3495,1
2794,746,1
2794,1865,1
2794,79,1
2794,1196,1
2794,3381,1
2794,3730,1
2794,3837,1
2794,2784,1
2641,1103,1
2641,495,1
1548,2287,1
1548,583,1
1548,968,1
1548,646,1
1548,1304,1
1548,2797,1
1548,3902,1
1548,722,1
339,1457,1
339,1804,1
339,3470,1
339,3104,1
339,1010,1
339,3030,1
339,3684,1
339,1454,1
1464,3375,1
3631,3564,1
3948,109,1
3948,773,1
2757,3808,1
2757,1068,1
154,3083,1
1329,280,1
3797,205,1
3797,819,1
2008,386,1
2008,409,1
385,3666,1
385,1925,1
70,32,1
74,1579,1
863,3952,1
863,2078,1
863,919,1
1007,2381,1
1851,15,1
1851,3968,1
2328,867,1
1722,769,1
444,3049,1
2673,1987,1
2673,827,1
832,2615,1
3112,3079,1
3112,0,1
3914,2363,1
3914,1427,1
3914,3468,1
3914,1082,1
2901,970,1
1933,760,1
1933,383,1
2215,2782,1
2373,395,1
908,2363,1
908,478,1
3137,1042,1
3137,616,1
3137,1768,1
3137,2112,1
1139,1133,1
1139,1717,1
1139,3854,1
1139,3629,1
1139,1672,1
1139,1116,1
1139,3858,1
1139,721,1
1139,820,1
1211,176,1
1211,739,1
3256,3482,1
3256,140,1
611,3508,1
611,2557,1
578,2797,1
331,2341,1
331,406,1
331,1870,1
331,1084,1
1808,1457,1
1808,2072,1
1803,915,1
3883,1196,1
3883,2214,1
3883,1192,1
3883,3453,1
1029,3362,1
3679,2261,1
3847,1606,1
3594,991,1
3594,176,1
3135,1864,1
3135,3348,1
2951,2577,1
2951,331,1
2951,2185,1
2951,1467,1
2951,3530,1
2951,554,1
3051,877,1
3462,2724,1
3462,2101,1
2308,2341,1
2308,1406,1
2308,1294,1
2308,1431,1
2308,829,1
2308,180,1
388,1660,1
3382,1997,1
949,1081,1
949,104,1
949,2176,1
949,1055,1
2079,1789,1
2079,2524,1
2079,220,1
2079,1233,1
2561,3188,1
2561,3786,1
2104,3163,1
1703,3851,1
1703,418,1
1952,2455,1
1952,3594,1
695,102,1
695,218,1
695,2570,1
1830,88,1
1830,3216,1
1830,1663,1
1830,2020,1
1830,1712,1
1830,879,1
1830,272,1
2696,975,1
2696,1693,1
2696,3207,1
2696,3216,1
2696,2750,1
2696,3227,1
2696,3495,1
2311,743,1
597,2649,1
845,3157,1
2278,876,1
192,581,1
192,79,1
1326,594,1
1326,3564,1
1326,1243,1
1326,1548,1
601,3246,1
601,3426,1
2924,3546,1
2924,360,1
1381,1728,1
1262,2318,1
1262,3790,1
1262,2910,1
1262,2010,1
1262,2450,1
1262,554,1
2715,3886,1
2153,3115,1
3790,2371,1
951,771,1
951,1707,1
951,2346,1
532,3470,1
532,1244,1
532,1892,1
165,2689,1
165,3046,1
2805,1209,1
824,1821,1
2476,1381,1
2476,3952,1
2566,3278,1
530,97,1
530,2565,1
1990,639,1
1990,3645,1
2025,1559,1
2025,709,1
3276,3681,1
648,3075,1
648,1200,1
1419,817,1
1419,2336,1
1419,1063,1
3654,480,1
3654,743,1
3534,1219,1
3534,3080,1
934,1241,1
975,2579,1
975,2300,1
3220,2165,1
3220,2171,1
126,162,1
178,454,1
178,2524,1
2797,3599,1
2797,124,1
2797,2545,1
2247,1322,1
2247,2448,1
2247,743,1
189,913,1
1622,3058,1
3495,2734,1
3495,2542,1
3495,1078,1
3495,3242,1
3495,58,1
3231,2010,1
3231,823,1
2412,1003,1
1760,1589,1
1760,1457,1
1760,2653,1
704,454,1
704,3216,1
704,24,1
704,853,1
704,2696,1
704,2726,1
704,182,1
704,919,1
704,3826,1
63,3683,1
63,2673,1
63,2308,1
63,2168,1
63,3830,1
63,2444,1
63,308,1
3519,3942,1
3519,3950,1
1116,3285,1
1116,2801,1
1116,1147,1
1116,3414,1
1116,3330,1
1116,2020,1
1116,3564,1
1116,3809,1
1116,2058,1
1116,3543,1
1116,3348,1
1116,142,1
1116,1864,1
1116,338,1
1116,509,1
1116,743,1
1116,296,1
3873,617,1
3873,597,1
910,2747,1
2688,2363,1
841,2214,1
921,2754,1
921,440,1
2534,1444,1
3621,2888,1
3621,2458,1
3621,827,1
626,3954,1
2183,628,1
2183,651,1
577,3254,1
876,2328,1
876,3246,1
1082,3914,1
1082,972,1
1368,2432,1
1368,1839,1
1368,2734,1
1038,1814,1
1038,1589,1
1038,2815,1
1038,3473,1
1730,3965,1
1730,2975,1
1730,2089,1
1730,1658,1
854,2158,1
854,1692,1
854,1813,1
2072,2919,1
3646,1829,1
3646,1547,1
3116,496,1
3116,783,1
3116,577,1
3116,1638,1
3116,746,1
1399,2877,1
1399,2927,1
1301,1779,1
2937,1941,1
2270,2707,1
2270,1689,1
827,2458,1
827,58,1
827,2724,1
1693,2696,1
702,2291,1
1692,1167,1
1692,3838,1
3698,826,1
3192,3572,1
3192,2705,1
3192,400,1
3032,2926,1
1033,2962,1
2054,371,1
3493,516,1
2141,3910,1
2141,1821,1
2141,3479,1
3554,3186,1
3554,2202,1
653,2037,1
653,2283,1
653,111,1
14,137,1
2425,160,1
1650,2425,1
1650,2498,1
3168,2045,1
3168,2071,1
1607,1600,1
1607,783,1
1023,2045,1
486,2781,1
486,2155,1
486,570,1
486,1956,1
853,3516,1
853,3157,1
853,495,1
441,936,1
441,1870,1
441,743,1
2582,1974,1
2582,3392,1
431,1384,1
431,1172,1
207,2488,1
292,1080,1
292,1196,1
1163,2852,1
488,2362,1
791,1940,1
594,743,1
594,1974,1
594,217,1
594,1903,1
465,230,1
2511,1735,1
2511,1830,1
2445,597,1
2786,2495,1
2786,1484,1
2786,1335,1
2786,70,1
2786,2979,1
3835,3219,1
3835,2185,1
2909,3768,1
540,2734,1
540,2444,1
3927,1501,1
3050,3060,1
3050,3516,1
3050,2435,1
3050,227,1
3050,2911,1
3050,3588,1
926,1566,1
926,2264,1
940,1236,1
940,2258,1
940,1124,1
940,1444,1
3921,3605,1
3921,14,1
1243,124,1
1243,2755,1
1121,3069,1
2740,1590,1
2905,3104,1
954,642,1
954,36,1
954,4,1
1761,3317,1
1761,227,1
1761,1555,1
1761,2894,1
1096,3564,1
2404,676,1
1002,289,1
3642,3851,1
3642,3067,1
3642,1881,1
3642,1156,1
1883,1905,1
3624,1009,1
1609,1386,1
323,2020,1
323,3330,1
323,3524,1
323,1147,1
3516,3082,1
3516,2312,1
3516,3640,1
3008,3191,1
3857,3148,1
3857,2414,1
1614,169,1
1158,3241,1
1420,323,1
1420,463,1
1420,1617,1
2060,96,1
2060,1780,1
2060,1760,1
3503,3556,1
2202,96,1
2202,501,1
2202,1512,1
1670,2423,1
1670,3627,1
497,3653,1
497,1754,1
497,1548,1
677,3716,1
677,179,1
677,2445,1
2291,1859,1
2291,3399,1
2291,192,1
2291,1175,1
3401,897,1
3401,2702,1
1717,2339,1
1717,743,1
1717,1008,1
1717,3113,1
1717,2245,1
1717,2381,1
1717,3961,1
1717,3304,1
1717,3348,1
1717,3564,1
1717,1731,1
1717,272,1
1717,1784,1
1717,2020,1
1717,1672,1
1786,1868,1
3150,2081,1
2038,630,1
3898,833,1
417,2468,1
66,1586,1
1741,1545,1
1741,2453,1
44,2484,1
2324,2177,1
3399,2360,1
1881,1731,1
1881,753,1
2027,653,1
1903,2817,1
615,2494,1
615,3689,1
615,237,1
615,1839,1
615,220,1
615,2039,1
615,743,1
615,2608,1
615,1717,1
2231,964,1
2231,1784,1
2231,1599,1
2344,1362,1
1309,2653,1
1309,2300,1
312,2722,1
312,2165,1
1929,3182,1
1104,1480,1
1008,3564,1
1008,1139,1
1008,3216,1
1008,272,1
1008,2082,1
1008,3367,1
1008,743,1
287,97,1
2563,3360,1
2563,209,1
410,413,1
3600,2970,1
3600,1084,1
3097,748,1
3097,3807,1
1862,1889,1
1862,3811,1
1452,3195,1
3716,2407,1
3716,3129,1
3716,3512,1
3716,1971,1
3716,901,1
3768,1965,1
3768,2393,1
2318,801,1
2318,3530,1
2318,1668,1
642,825,1
642,2601,1
190,2540,1
2075,2468,1
517,1678,1
2545,2058,1
2545,1299,1
797,99,1
633,504,1
3871,3318,1
982,936,1
982,1813,1
982,1866,1
982,753,1
982,3952,1
3811,3020,1
944,2825,1
2668,1203,1
2389,3083,1
1531,2722,1
2297,1904,1
2661,3664,1
2661,1592,1
3204,2719,1
3300,2146,1
3058,3892,1
295,2106,1
2185,3400,1
2185,2176,1
2185,1752,1
1360,3948,1
1612,3103,1
1612,746,1
3614,3682,1
3614,2069,1
3614,1302,1
144,1301,1
1855,2086,1
1855,3603,1
3885,3554,1
3885,2396,1
3885,2718,1
1790,2084,1
1790,3259,1
2803,3593,1
2453,3755,1
3487,781,1
3487,57,1
3487,2893,1
2950,2218,1
2950,3422,1
2950,1687,1
1732,3847,1
643,99,1
239,1135,1
239,1332,1
2413,2928,1
1711,2070,1
1711,2148,1
1711,2972,1
2184,2852,1
2747,428,1
2747,2514,1
1791,727,1
518,3914,1
